Start,End,Open,High,Low,Close,Volume,Market Cap
2024-06-01,2024-06-02,2948.742856245682,2978.3065377127423,2941.3927965835583,2971.4673742385226,15196284753.22277,355870092466.4287
2024-05-31,2024-06-01,2940.157084092193,2992.084249199271,2925.9394429441686,2947.7559191107202,16737154300.095888,354422386367.8666
2024-05-30,2024-05-31,2953.729353764994,2981.526565345726,2913.7094140551403,2940.947921245996,17548619217.309082,354293428484.8868
2024-05-29,2024-05-30,3000.9002700496135,3021.146454813791,2938.0251836965394,2951.8827325252773,18891751658.744904,357536017141.3943
2024-05-28,2024-05-29,3028.8694027507377,3045.442441750926,2962.7788419267727,3000.077482258368,19667502966.749172,361404568427.0513
2024-05-27,2024-05-28,2984.1351347107957,3077.247692017836,2984.1351347107957,3032.8348144193933,18648650930.693027,365089377292.05457
2024-05-26,2024-05-27,2941.5891320731016,3010.456258242793,2935.2981536142684,2985.3852132135903,13426475660.290562,357018908497.96576
2024-05-25,2024-05-26,2924.880361740878,2956.3098976323554,2918.7872103246873,2941.493986685926,17005996283.007553,353104584440.63116
2024-05-24,2024-05-25,2958.3910852226336,2993.8599039125793,2866.6635527224767,2927.671371600829,39771227651.673965,351910686209.88995
2024-05-23,2024-05-24,2938.661919864347,3066.97615085097,2893.624081517302,2954.0527852791556,30002251012.09796,357179754042.64496
2024-05-22,2024-05-23,2969.5768699365694,2982.200590341016,2888.797965207561,2936.321751554355,31412339192.44366,353493512446.99554
2024-05-21,2024-05-22,2879.718096464234,2990.551403629969,2854.0344156251963,2970.524163160208,40481610117.72738,351064094065.26526
2024-05-20,2024-05-21,2412.4718959994975,2888.0530521886576,2401.2551026816554,2869.3368868931734,13119105441.750816,300835353490.092
2024-05-19,2024-05-20,2452.8830151353386,2463.7049393958423,2406.1061828801103,2415.723010739182,8241542279.679582,292209904831.7868
2024-05-18,2024-05-19,2428.9826037806947,2471.6321516045973,2426.817496702882,2452.934355963072,12252085373.947378,293781626362.2833
2024-05-17,2024-05-18,2311.6498932361987,2444.9450480437104,2307.3135558625886,2430.8835489543426,13737498204.072144,286263286671.79004
2024-05-16,2024-05-17,2384.2035891477735,2386.849682848709,2300.1716856120074,2313.104471519186,14451681601.855268,281409807768.5162
2024-05-15,2024-05-16,2269.51540224832,2386.7970859762604,2253.9927306412105,2385.2303271996484,12191737395.470928,277868212203.51654
2024-05-14,2024-05-15,2316.5614205865727,2325.6196225585627,2258.4647993468566,2265.549127048923,11966728238.264898,274951665773.70056
2024-05-13,2024-05-14,2307.897459649563,2348.1533787602834,2260.5149783332286,2317.3215631476482,11344965637.06194,277845889967.1322
2024-05-12,2024-05-13,2293.279689756955,2321.706022734409,2287.159847390567,2308.0358600766185,6838290373.235108,276615917256.3311
2024-05-11,2024-05-12,2290.047572693588,2309.769751303146,2276.322929096276,2290.378775984425,11473930452.14765,275480583669.0253
2024-05-10,2024-05-11,2383.528622118947,2398.7017207812596,2271.4092036676507,2288.1346950951456,12049274259.168852,281756157817.12775
2024-05-09,2024-05-10,2341.3014978333226,2400.6105947371725,2325.7020504929974,2387.6578691201403,12114253312.270878,283191241570.50665
2024-05-08,2024-05-09,2368.4125949883814,2386.21993342963,2316.364849588645,2339.6127457137472,12800294061.044758,283651817029.64404
2024-05-07,2024-05-08,2412.7440651887205,2457.11596432833,2368.8920900584058,2369.8426018966275,14137845937.439344,289872946100.44885
2024-05-06,2024-05-07,2471.1928499654587,2532.6906832883246,2405.72615085097,2410.5677322112665,11598733834.012487,295322429873.29755
2024-05-05,2024-05-06,2451.7885291716384,2489.364912390881,2420.9471362180493,2469.535184952584,10024255972.681355,295459406924.1407
2024-05-04,2024-05-05,2440.653378760284,2486.2047823902526,2437.7310337248005,2451.606795201909,12648988926.29731,294915536228.397
2024-05-03,2024-05-04,2351.2767694529925,2456.526329837342,2331.622103246875,2440.734472147208,13971338260.519756,285814950884.7648
2024-05-02,2024-05-03,2341.4674527413176,2367.7346448533567,2281.2579287822646,2352.0976731771652,19243084487.35268,281577889367.7292
2024-05-01,2024-05-02,2370.908748351441,2374.925265339446,2231.523739245117,2338.1764585819255,21744313455.770157,281891894822.04865
2024-04-30,2024-05-01,2524.513361175658,2552.8791684983985,2303.6424511712617,2375.0670413866733,17710976776.058716,294565581477.97125
2024-04-29,2024-04-30,2572.3606575394083,2582.9218740187152,2456.332506437229,2528.8296803366197,15788670447.141525,306363697290.6497
2024-04-28,2024-04-29,2561.3445173648183,2629.1371757834577,2559.1207686993657,2565.099541543679,13734385064.252485,317122156741.49994
2024-04-27,2024-04-28,2463.5712491364693,2572.108585065628,2426.070542611317,2564.2188186899452,12636514294.303093,303016963919.7216
2024-04-26,2024-04-27,2480.484833260064,2483.8485995101423,2440.666410224204,2462.22838033034,13791718010.05919,301114027561.4012
2024-04-25,2024-04-26,2468.705331909816,2505.1558280474783,2422.78080449664,2480.9687244865913,16420165625.828108,301667360268.04517
2024-04-24,2024-04-25,2532.956572253972,2584.705222005903,2449.1513847892984,2467.665326885637,13171155829.106035,308373399560.88763
2024-04-23,2024-04-24,2514.843386924574,2558.9284368523518,2481.6252433586633,2530.1092758902214,12258335335.182861,306887156777.97504
2024-04-22,2024-04-23,2476.6728945550462,2540.577702066193,2464.3193807699554,2516.1431576964137,11986591484.5338,301480775310.6577
2024-04-21,2024-04-22,2474.9078377190226,2509.823368711926,2453.9835458142306,2474.246059159706,10855648716.348011,298250464141.9612
2024-04-20,2024-04-21,2403.0583903786974,2484.561875902782,2378.121428122841,2477.935455002198,14455858479.390472,291098083113.8382
2024-04-19,2024-04-20,2405.86462978082,2448.7089430383717,2263.6784839540283,2407.6704295672926,20902406155.752728,288717897682.4822
2024-04-18,2024-04-19,2351.1048483326003,2424.8105727563902,2327.1040319035355,2407.606763800791,19203816508.105816,285776117453.2767
2024-04-17,2024-04-18,2422.793050932613,2451.9382340011302,2308.649202411606,2344.824467751052,18657653849.268288,287017295762.1921
2024-04-16,2024-04-17,2437.201846385731,2449.363342334987,2364.191813728569,2422.006295924135,23165211447.594814,289710383427.95337
